trip_id,arrival_time,departure_time,stop_id,stop_sequence,stop_headsign,pickup_type,drop_off_type,shape_dist_traveled,timepoint,start_service_area_id,end_service_area_id,start_service_area_radius,end_service_area_radius,continuous_pickup,continuous_drop_off,pickup_area_id,drop_off_area_id,pickup_service_area_radius,drop_off_service_area_radius
254,15:30:00,15:30:00,70162,10,Tamien,0,0,46279.25995377480,1,,,,,1,1,,,,
254,15:34:00,15:34:00,70172,11,Tamien,0,0,48290.64226846350,1,,,,,1,1,,,,
254,15:38:00,15:38:00,70192,12,Tamien,0,0,50838.91217323920,1,,,,,1,1,,,,
254,15:42:00,15:42:00,70202,13,Tamien,0,0,54778.59728419500,1,,,,,1,1,,,,
254,15:47:00,15:47:00,70212,14,Tamien,0,0,57887.01155955850,1,,,,,1,1,,,,
254,15:52:00,15:52:00,70222,15,Tamien,0,0,62199.52897970560,1,,,,,1,1,,,,
254,15:56:00,15:56:00,70232,16,Tamien,0,0,65389.47275315200,1,,,,,1,1,,,,
254,16:01:00,16:01:00,70242,17,Tamien,0,0,71279.15288463730,1,,,,,1,1,,,,
254,16:10:00,16:10:00,70262,18,Tamien,0,0,75404.44068951030,1,,,,,1,1,,,,
254,16:15:00,16:15:00,70272,19,Tamien,0,0,78292.40816759990,1,,,,,1,1,,,,
273,17:10:00,17:10:00,70261,1,San Francisco,0,0,0,1,,,,,1,1,,,,
273,17:16:00,17:16:00,70241,2,San Francisco,0,0,4121.03122796510,1,,,,,1,1,,,,
273,17:31:00,17:31:00,70171,3,San Francisco,0,0,27102.77339831600,1,,,,,1,1,,,,
273,17:38:00,17:38:00,70141,4,San Francisco,0,0,34714.64212629840,1,,,,,1,1,,,,
273,17:42:00,17:42:00,70131,5,San Francisco,0,0,38208.28579120890,1,,,,,1,1,,,,
273,17:45:00,17:45:00,70121,6,San Francisco,0,0,40193.80617560720,1,,,,,1,1,,,,
273,17:49:00,17:49:00,70111,7,San Francisco,0,0,42887.17852014420,1,,,,,1,1,,,,
273,17:52:00,17:52:00,70101,8,San Francisco,0,0,44876.75108479550,1,,,,,1,1,,,,
273,17:55:00,17:55:00,70091,9,San Francisco,0,0,47010.32481026380,1,,,,,1,1,,,,
273,17:59:00,17:59:00,70081,10,San Francisco,0,0,49334.74166443990,1,,,,,1,1,,,,
273,18:03:00,18:03:00,70061,11,San Francisco,0,0,53653.08626504160,1,,,,,1,1,,,,
273,18:08:00,18:08:00,70051,12,San Francisco,0,0,57802.90337051180,1,,,,,1,1,,,,
273,18:12:00,18:12:00,70041,13,San Francisco,0,0,60771.87987618780,1,,,,,1,1,,,,
273,18:19:00,18:19:00,70031,14,San Francisco,0,0,67447.06424520250,1,,,,,1,1,,,,
273,18:28:00,18:28:00,70021,15,San Francisco,0,0,72865.52792131120,1,,,,,1,1,,,,
273,18:35:00,18:35:00,70011,16,San Francisco,0,0,75388.67372142010,1,,,,,1,1,,,,
222,7:45:00,7:45:00,70012,1,San Jose Diridon,0,0,0,1,,,,,1,1,,,,
222,7:51:00,7:51:00,70022,2,San Jose Diridon,0,0,2521.94934933267,1,,,,,1,1,,,,
222,8:04:00,8:04:00,70062,3,San Jose Diridon,0,0,21732.19392438970,1,,,,,1,1,,,,
222,8:11:00,8:11:00,70092,4,San Jose Diridon,0,0,28352.53679798850,1,,,,,1,1,,,,
222,8:18:00,8:18:00,70132,5,San Jose Diridon,0,0,37184.49927384940,1,,,,,1,1,,,,
222,8:23:00,8:23:00,70142,6,San Jose Diridon,0,0,40678.55997675810,1,,,,,1,1,,,,
222,8:29:00,8:29:00,70162,7,San Jose Diridon,0,0,46279.12668894110,1,,,,,1,1,,,,
222,8:33:00,8:33:00,70172,8,San Jose Diridon,0,0,48290.50900362980,1,,,,,1,1,,,,
222,8:37:00,8:37:00,70192,9,San Jose Diridon,0,0,50838.77890840550,1,,,,,1,1,,,,
222,8:41:00,8:41:00,70202,10,San Jose Diridon,0,0,54778.46401936130,1,,,,,1,1,,,,
222,8:46:00,8:46:00,70212,11,San Jose Diridon,0,0,57886.87829472480,1,,,,,1,1,,,,
222,8:51:00,8:51:00,70222,12,San Jose Diridon,0,0,62199.39571487190,1,,,,,1,1,,,,
222,8:56:00,8:56:00,70232,13,San Jose Diridon,0,0,65389.33948831830,1,,,,,1,1,,,,
222,9:03:00,9:03:00,70242,14,San Jose Diridon,0,0,71279.01961980350,1,,,,,1,1,,,,
222,9:12:00,9:12:00,70262,15,San Jose Diridon,0,0,75404.30742473990,1,,,,,1,1,,,,
257,14:16:00,14:16:00,70271,1,San Francisco,0,0,0,1,,,,,1,1,,,,
257,14:24:00,14:24:00,70261,2,San Francisco,0,0,2898.26431637197,1,,,,,1,1,,,,
257,14:29:00,14:29:00,70241,3,San Francisco,0,0,7023.78917774393,1,,,,,1,1,,,,
257,14:34:00,14:34:00,70231,4,San Francisco,0,0,12919.13639447630,1,,,,,1,1,,,,
257,14:39:00,14:39:00,70221,5,San Francisco,0,0,16106.23088461870,1,,,,,1,1,,,,
257,14:44:00,14:44:00,70211,6,San Francisco,0,0,20420.43255028200,1,,,,,1,1,,,,
257,14:47:00,14:47:00,70201,7,San Francisco,0,0,23528.61630353810,1,,,,,1,1,,,,
257,14:52:00,14:52:00,70191,8,San Francisco,0,0,27472.19879383510,1,,,,,1,1,,,,
257,14:56:00,14:56:00,70171,9,San Francisco,0,0,30020.14511328310,1,,,,,1,1,,,,
257,14:59:00,14:59:00,70161,10,San Francisco,0,0,32030.90489518000,1,,,,,1,1,,,,
257,15:05:00,15:05:00,70141,11,San Francisco,0,0,37632.50982533250,1,,,,,1,1,,,,
257,15:09:00,15:09:00,70131,12,San Francisco,0,0,41124.12539828430,1,,,,,1,1,,,,
257,15:13:00,15:13:00,70121,13,San Francisco,0,0,43109.64578268270,1,,,,,1,1,,,,
257,15:16:00,15:16:00,70111,14,San Francisco,0,0,45803.01812721960,1,,,,,1,1,,,,
257,15:21:00,15:21:00,70091,15,San Francisco,0,0,49920.07879977870,1,,,,,1,1,,,,
257,15:24:00,15:24:00,70081,16,San Francisco,0,0,52245.12627444150,1,,,,,1,1,,,,
257,15:32:00,15:32:00,70061,17,San Francisco,0,0,56563.47087504310,1,,,,,1,1,,,,
257,15:37:00,15:37:00,70051,18,San Francisco,0,0,60713.28798051330,1,,,,,1,1,,,,
257,15:57:00,15:57:00,70011,19,San Francisco,0,0,78295.19466685000,1,,,,,1,1,,,,
274,17:32:00,17:32:00,70012,1,Gilroy,0,0,0,1,,,,,1,1,,,,
274,17:36:00,17:36:00,70022,2,Gilroy,0,0,2521.94934933267,1,,,,,1,1,,,,
274,17:42:00,17:42:00,70032,3,Gilroy,0,0,8397.84794910678,1,,,,,1,1,,,,
274,17:51:00,17:51:00,70042,4,Gilroy,0,0,15088.00922772660,1,,,,,1,1,,,,
274,17:55:00,17:55:00,70052,5,Gilroy,0,0,18052.86281224460,1,,,,,1,1,,,,
274,18:00:00,18:00:00,70062,6,Gilroy,0,0,22207.65488136050,1,,,,,1,1,,,,
274,18:05:00,18:05:00,70082,7,Gilroy,0,0,26519.48003152400,1,,,,,1,1,,,,
274,18:09:00,18:09:00,70092,8,Gilroy,0,0,28827.32764301550,1,,,,,1,1,,,,
274,18:12:00,18:12:00,70102,9,Gilroy,0,0,30976.31976807020,1,,,,,1,1,,,,
274,18:15:00,18:15:00,70112,10,Gilroy,0,0,32981.18419537780,1,,,,,1,1,,,,
274,18:19:00,18:19:00,70122,11,Gilroy,0,0,35676.18897680750,1,,,,,1,1,,,,
274,18:22:00,18:22:00,70132,12,Gilroy,0,0,37667.06651487150,1,,,,,1,1,,,,
274,18:28:00,18:28:00,70142,13,Gilroy,0,0,41159.68463654680,1,,,,,1,1,,,,
274,18:34:00,18:34:00,70162,14,Gilroy,0,0,46760.25134872980,1,,,,,1,1,,,,
274,18:42:00,18:42:00,70212,15,Gilroy,0,0,58365.67072241630,1,,,,,1,1,,,,
274,18:47:00,18:47:00,70222,16,Gilroy,0,0,62678.47777879750,1,,,,,1,1,,,,
274,18:51:00,18:51:00,70232,17,Gilroy,0,0,65868.42155224400,1,,,,,1,1,,,,
274,18:57:00,18:57:00,70242,18,Gilroy,0,0,71758.10168372920,1,,,,,1,1,,,,
274,19:06:00,19:06:00,70262,19,Gilroy,0,0,75883.38948860220,1,,,,,1,1,,,,
274,19:11:00,19:11:00,70272,20,Gilroy,0,0,78771.35696665570,1,,,,,1,1,,,,
274,19:18:00,19:18:00,70282,21,Gilroy,0,0,83770.56854696000,1,,,,,1,1,,,,
274,19:24:00,19:24:00,70292,22,Gilroy,0,0,89074.77097097780,1,,,,,1,1,,,,
274,19:37:00,19:37:00,70302,23,Gilroy,0,0,108125.53633581000,1,,,,,1,1,,,,
274,19:43:00,19:43:00,70312,24,Gilroy,0,0,114043.08583586500,1,,,,,1,1,,,,
274,19:58:00,19:58:00,70322,25,Gilroy,0,0,124104.68055788000,1,,,,,1,1,,,,
206,6:05:00,6:05:00,70012,1,San Jose Diridon,0,0,0,1,,,,,1,1,,,,
206,6:09:00,6:09:00,70022,2,San Jose Diridon,0,0,2521.94934933267,1,,,,,1,1,,,,
206,6:22:00,6:22:00,70062,3,San Jose Diridon,0,0,21732.19392438970,1,,,,,1,1,,,,
206,6:26:00,6:26:00,70082,4,San Jose Diridon,0,0,26042.82151113030,1,,,,,1,1,,,,
206,6:30:00,6:30:00,70092,5,San Jose Diridon,0,0,28350.66912262190,1,,,,,1,1,,,,
206,6:34:00,6:34:00,70112,6,San Jose Diridon,0,0,32498.05306209160,1,,,,,1,1,,,,
206,6:39:00,6:39:00,70132,7,San Jose Diridon,0,0,37177.43796094260,1,,,,,1,1,,,,
206,6:44:00,6:44:00,70142,8,San Jose Diridon,0,0,40670.49517501570,1,,,,,1,1,,,,
206,6:50:00,6:50:00,70162,9,San Jose Diridon,0,0,46271.06188719870,1,,,,,1,1,,,,
206,6:54:00,6:54:00,70172,10,San Jose Diridon,0,0,48282.44420188740,1,,,,,1,1,,,,
206,6:57:00,6:57:00,70192,11,San Jose Diridon,0,0,50830.71410666310,1,,,,,1,1,,,,
206,7:04:00,7:04:00,70212,12,San Jose Diridon,0,0,57877.16015916730,1,,,,,1,1,,,,
206,7:09:00,7:09:00,70232,13,San Jose Diridon,0,0,65370.76959129080,1,,,,,1,1,,,,
206,7:21:00,7:21:00,70262,14,San Jose Diridon,0,0,75383.73515428990,1,,,,,1,1,,,,
225,7:54:00,7:54:00,70261,1,San Francisco,0,0,0,1,,,,,1,1,,,,
225,8:07:00,8:07:00,70221,2,San Francisco,0,0,13189.56788106040,1,,,,,1,1,,,,
225,8:12:00,8:12:00,70211,3,San Francisco,0,0,17506.08274396440,1,,,,,1,1,,,,
225,8:18:00,8:18:00,70191,4,San Francisco,0,0,24552.61980263940,1,,,,,1,1,,,,
225,8:22:00,8:22:00,70171,5,San Francisco,0,0,27100.06965315850,1,,,,,1,1,,,,
225,8:30:00,8:30:00,70131,6,San Francisco,0,0,38207.53303032130,1,,,,,1,1,,,,
225,8:35:00,8:35:00,70111,7,San Francisco,0,0,42882.99080903990,1,,,,,1,1,,,,
225,8:39:00,8:39:00,70091,8,San Francisco,0,0,46998.63917066480,1,,,,,1,1,,,,
225,8:44:00,8:44:00,70081,9,San Francisco,0,0,49323.68664532750,1,,,,,1,1,,,,
225,8:51:00,8:51:00,70051,10,San Francisco,0,0,57793.43997661960,1,,,,,1,1,,,,
225,9:08:00,9:08:00,70011,11,San Francisco,0,0,75376.29600035000,1,,,,,1,1,,,,
258,15:34:00,15:34:00,70012,1,Tamien,0,0,0,1,,,,,1,1,,,,
258,15:48:00,15:48:00,70052,2,Tamien,0,0,17578.29939272630,1,,,,,1,1,,,,
258,15:53:00,15:53:00,70062,3,Tamien,0,0,21733.20630226000,1,,,,,1,1,,,,
258,15:58:00,15:58:00,70082,4,Tamien,0,0,26045.03145242340,1,,,,,1,1,,,,
258,16:01:00,16:01:00,70092,5,Tamien,0,0,28352.87906391490,1,,,,,1,1,,,,
258,16:06:00,16:06:00,70112,6,Tamien,0,0,32500.26300338470,1,,,,,1,1,,,,
258,16:10:00,16:10:00,70122,7,Tamien,0,0,35195.19758185250,1,,,,,1,1,,,,
258,16:13:00,16:13:00,70132,8,Tamien,0,0,37186.07511991650,1,,,,,1,1,,,,
258,16:18:00,16:18:00,70142,9,Tamien,0,0,40678.69324159180,1,,,,,1,1,,,,
258,16:24:00,16:24:00,70162,10,Tamien,0,0,46279.25995377480,1,,,,,1,1,,,,
258,16:28:00,16:28:00,70172,11,Tamien,0,0,48290.64226846350,1,,,,,1,1,,,,
258,16:31:00,16:31:00,70192,12,Tamien,0,0,50838.91217323920,1,,,,,1,1,,,,
258,16:36:00,16:36:00,70202,13,Tamien,0,0,54778.59728419500,1,,,,,1,1,,,,
258,16:40:00,16:40:00,70212,14,Tamien,0,0,57887.01155955850,1,,,,,1,1,,,,
258,16:46:00,16:46:00,70222,15,Tamien,0,0,62199.52897970560,1,,,,,1,1,,,,
258,16:50:00,16:50:00,70232,16,Tamien,0,0,65389.47275315200,1,,,,,1,1,,,,
258,16:55:00,16:55:00,70242,17,Tamien,0,0,71279.15288463730,1,,,,,1,1,,,,
258,17:05:00,17:05:00,70262,18,Tamien,0,0,75404.44068951030,1,,,,,1,1,,,,
258,17:10:00,17:10:00,70272,19,Tamien,0,0,78292.40816759990,1,,,,,1,1,,,,
277,17:30:00,17:30:00,70261,1,San Francisco,0,0,0,1,,,,,1,1,,,,
277,17:41:00,17:41:00,70231,2,San Francisco,0,0,10003.83880271430,1,,,,,1,1,,,,
277,17:48:00,17:48:00,70211,3,San Francisco,0,0,17512.00950761820,1,,,,,1,1,,,,
277,17:56:00,17:56:00,70171,4,San Francisco,0,0,27104.72714809600,1,,,,,1,1,,,,
277,17:59:00,17:59:00,70161,5,San Francisco,0,0,29115.75216117710,1,,,,,1,1,,,,
277,18:07:00,18:07:00,70131,6,San Francisco,0,0,38209.74859149910,1,,,,,1,1,,,,
277,18:11:00,18:11:00,70111,7,San Francisco,0,0,42884.23174758610,1,,,,,1,1,,,,
277,18:15:00,18:15:00,70091,8,San Francisco,0,0,46999.88010921100,1,,,,,1,1,,,,
277,18:19:00,18:19:00,70081,9,San Francisco,0,0,49324.92758387370,1,,,,,1,1,,,,
277,18:26:00,18:26:00,70051,10,San Francisco,0,0,57794.68091516590,1,,,,,1,1,,,,
277,18:37:00,18:37:00,70021,11,San Francisco,0,0,72856.18075139780,1,,,,,1,1,,,,
277,18:44:00,18:44:00,70011,12,San Francisco,0,0,75377.76709388000,1,,,,,1,1,,,,
207,5:51:00,5:51:00,70271,1,San Francisco,0,0,0,1,,,,,1,1,,,,
207,5:59:00,5:59:00,70261,2,San Francisco,0,0,2898.26431637197,1,,,,,1,1,,,,
207,6:06:00,6:06:00,70241,3,San Francisco,0,0,7023.78917774393,1,,,,,1,1,,,,
207,6:12:00,6:12:00,70231,4,San Francisco,0,0,12919.13639447630,1,,,,,1,1,,,,
207,6:20:00,6:20:00,70221,5,San Francisco,0,0,16106.23088461870,1,,,,,1,1,,,,
207,6:25:00,6:25:00,70211,6,San Francisco,0,0,20420.43255028200,1,,,,,1,1,,,,
207,6:29:00,6:29:00,70201,7,San Francisco,0,0,23528.61630353810,1,,,,,1,1,,,,
207,6:34:00,6:34:00,70191,8,San Francisco,0,0,27472.19879383510,1,,,,,1,1,,,,
207,6:38:00,6:38:00,70171,9,San Francisco,0,0,30020.14511328310,1,,,,,1,1,,,,
207,6:41:00,6:41:00,70161,10,San Francisco,0,0,32030.90489518000,1,,,,,1,1,,,,
207,6:47:00,6:47:00,70141,11,San Francisco,0,0,37632.50982533250,1,,,,,1,1,,,,
207,6:54:00,6:54:00,70111,12,San Francisco,0,0,45801.17911244510,1,,,,,1,1,,,,
207,7:03:00,7:03:00,70061,13,San Francisco,0,0,56564.43371713570,1,,,,,1,1,,,,
207,7:09:00,7:09:00,70041,14,San Francisco,0,0,63684.13791371000,1,,,,,1,1,,,,
207,7:24:00,7:24:00,70011,15,San Francisco,0,0,78301.28756460000,1,,,,,1,1,,,,
226,8:05:00,8:05:00,70012,1,San Jose Diridon,0,0,0,1,,,,,1,1,,,,
226,8:10:00,8:10:00,70022,2,San Jose Diridon,0,0,2521.94934933267,1,,,,,1,1,,,,
226,8:20:00,8:20:00,70052,3,San Jose Diridon,0,0,17579.63984672650,1,,,,,1,1,,,,
226,8:27:00,8:27:00,70082,4,San Jose Diridon,0,0,26041.62968714560,1,,,,,1,1,,,,
226,8:31:00,8:31:00,70092,5,San Jose Diridon,0,0,28349.11732212450,1,,,,,1,1,,,,
226,8:35:00,8:35:00,70112,6,San Jose Diridon,0,0,32496.50126159430,1,,,,,1,1,,,,
226,8:40:00,8:40:00,70132,7,San Jose Diridon,0,0,37175.88616044530,1,,,,,1,1,,,,
226,8:48:00,8:48:00,70162,8,San Jose Diridon,0,0,46268.30166733730,1,,,,,1,1,,,,
226,8:52:00,8:52:00,70172,9,San Jose Diridon,0,0,48277.52248188190,1,,,,,1,1,,,,
226,8:59:00,8:59:00,70212,10,San Jose Diridon,0,0,57869.84944611790,1,,,,,1,1,,,,
226,9:07:00,9:07:00,70232,11,San Jose Diridon,0,0,65364.81864982560,1,,,,,1,1,,,,
226,9:20:00,9:20:00,70262,12,San Jose Diridon,0,0,75377.78421282000,1,,,,,1,1,,,,
261,15:32:00,15:32:00,70271,1,San Francisco,0,0,0,1,,,,,1,1,,,,
261,15:40:00,15:40:00,70261,2,San Francisco,0,0,2898.26431637197,1,,,,,1,1,,,,
261,15:45:00,15:45:00,70241,3,San Francisco,0,0,7023.78917774393,1,,,,,1,1,,,,
261,15:50:00,15:50:00,70231,4,San Francisco,0,0,12919.13639447630,1,,,,,1,1,,,,
261,15:57:00,15:57:00,70221,5,San Francisco,0,0,16106.23088461870,1,,,,,1,1,,,,
261,16:02:00,16:02:00,70211,6,San Francisco,0,0,20420.43255028200,1,,,,,1,1,,,,
261,16:06:00,16:06:00,70201,7,San Francisco,0,0,23528.61630353810,1,,,,,1,1,,,,
261,16:11:00,16:11:00,70191,8,San Francisco,0,0,27472.19879383510,1,,,,,1,1,,,,
261,16:15:00,16:15:00,70171,9,San Francisco,0,0,30020.14511328310,1,,,,,1,1,,,,
261,16:19:00,16:19:00,70161,10,San Francisco,0,0,32030.90489518000,1,,,,,1,1,,,,
261,16:24:00,16:24:00,70141,11,San Francisco,0,0,37632.50982533250,1,,,,,1,1,,,,
261,16:29:00,16:29:00,70131,12,San Francisco,0,0,41124.12539828430,1,,,,,1,1,,,,
261,16:36:00,16:36:00,70091,13,San Francisco,0,0,49918.71063817680,1,,,,,1,1,,,,
261,16:42:00,16:42:00,70061,14,San Francisco,0,0,56572.29868354820,1,,,,,1,1,,,,
261,16:56:00,16:56:00,70021,15,San Francisco,0,0,75784.02026952280,1,,,,,1,1,,,,
261,17:02:00,17:02:00,70011,16,San Francisco,0,0,78307.17317776000,1,,,,,1,1,,,,
208,6:15:00,6:15:00,70012,1,San Jose Diridon,0,0,0,1,,,,,1,1,,,,
208,6:19:00,6:19:00,70022,2,San Jose Diridon,0,0,2521.94934933267,1,,,,,1,1,,,,
208,6:24:00,6:24:00,70032,3,San Jose Diridon,0,0,8397.84794910678,1,,,,,1,1,,,,
208,6:31:00,6:31:00,70042,4,San Jose Diridon,0,0,15088.00922772660,1,,,,,1,1,,,,
208,6:35:00,6:35:00,70052,5,San Jose Diridon,0,0,18052.86281224460,1,,,,,1,1,,,,
208,6:39:00,6:39:00,70062,6,San Jose Diridon,0,0,22207.65488136050,1,,,,,1,1,,,,
208,6:44:00,6:44:00,70082,7,San Jose Diridon,0,0,26519.48003152400,1,,,,,1,1,,,,
208,6:48:00,6:48:00,70092,8,San Jose Diridon,0,0,28827.32764301550,1,,,,,1,1,,,,
208,6:51:00,6:51:00,70102,9,San Jose Diridon,0,0,30976.31976807020,1,,,,,1,1,,,,
208,6:54:00,6:54:00,70112,10,San Jose Diridon,0,0,32981.18419537780,1,,,,,1,1,,,,
208,6:58:00,6:58:00,70122,11,San Jose Diridon,0,0,35676.18897680750,1,,,,,1,1,,,,
208,7:02:00,7:02:00,70132,12,San Jose Diridon,0,0,37667.06651487150,1,,,,,1,1,,,,
208,7:06:00,7:06:00,70142,13,San Jose Diridon,0,0,41159.68463654680,1,,,,,1,1,,,,
208,7:14:00,7:14:00,70172,14,San Jose Diridon,0,0,48771.45217337840,1,,,,,1,1,,,,
208,7:27:00,7:27:00,70242,15,San Jose Diridon,0,0,71746.12583342290,1,,,,,1,1,,,,
208,7:36:00,7:36:00,70262,16,San Jose Diridon,0,0,75871.14594471000,1,,,,,1,1,,,,
227,7:06:00,7:06:00,70321,1,San Francisco,0,0,0,1,,,,,1,1,,,,
227,7:15:00,7:15:00,70311,2,San Francisco,0,0,9881.41415529861,1,,,,,1,1,,,,
227,7:21:00,7:21:00,70301,3,San Francisco,0,0,15979.11320253030,1,,,,,1,1,,,,
227,7:36:00,7:36:00,70291,4,San Francisco,0,0,35028.53945594370,1,,,,,1,1,,,,
227,7:42:00,7:42:00,70281,5,San Francisco,0,0,40331.65111694710,1,,,,,1,1,,,,
227,7:53:00,7:53:00,70271,6,San Francisco,0,0,45313.50048631410,1,,,,,1,1,,,,
227,7:59:00,7:59:00,70261,7,San Francisco,0,0,48214.83718408170,1,,,,,1,1,,,,
227,8:03:00,8:03:00,70251,8,San Francisco,0,0,50083.68641906490,1,,,,,1,1,,,,
227,8:08:00,8:08:00,70241,9,San Francisco,0,0,52336.75698299110,1,,,,,1,1,,,,
227,8:15:00,8:15:00,70231,10,San Francisco,0,0,58222.99437136360,1,,,,,1,1,,,,
227,8:22:00,8:22:00,70221,11,San Francisco,0,0,61410.08886150610,1,,,,,1,1,,,,
227,8:28:00,8:28:00,70211,12,San Francisco,0,0,65724.29052716930,1,,,,,1,1,,,,
227,8:32:00,8:32:00,70201,13,San Francisco,0,0,68832.47428042540,1,,,,,1,1,,,,
227,8:36:00,8:36:00,70191,14,San Francisco,0,0,72776.05677072250,1,,,,,1,1,,,,
227,8:41:00,8:41:00,70171,15,San Francisco,0,0,75324.00309017040,1,,,,,1,1,,,,
227,8:44:00,8:44:00,70161,16,San Francisco,0,0,77334.76287206730,1,,,,,1,1,,,,
227,8:51:00,8:51:00,70141,17,San Francisco,0,0,82936.36780221980,1,,,,,1,1,,,,
227,8:59:00,8:59:00,70111,18,San Francisco,0,0,91105.03708933240,1,,,,,1,1,,,,
227,9:08:00,9:08:00,70061,19,San Francisco,0,0,101868.29169402300,1,,,,,1,1,,,,
227,9:14:00,9:14:00,70041,20,San Francisco,0,0,108987.99589059700,1,,,,,1,1,,,,
227,9:29:00,9:29:00,70011,21,San Francisco,0,0,123605.14554149000,1,,,,,1,1,,,,
211,6:23:00,6:23:00,70261,1,San Francisco,0,0,0,1,,,,,1,1,,,,
211,6:28:00,6:28:00,70241,2,San Francisco,0,0,4121.03122796510,1,,,,,1,1,,,,
211,6:36:00,6:36:00,70221,3,San Francisco,0,0,13198.98782162760,1,,,,,1,1,,,,
211,6:42:00,6:42:00,70211,4,San Francisco,0,0,17515.70301854860,1,,,,,1,1,,,,
211,6:48:00,6:48:00,70191,5,San Francisco,0,0,24562.24007722360,1,,,,,1,1,,,,
211,6:54:00,6:54:00,70161,6,San Francisco,0,0,29122.01509754900,1,,,,,1,1,,,,
211,6:59:00,6:59:00,70141,7,San Francisco,0,0,34725.87044361440,1,,,,,1,1,,,,
211,7:04:00,7:04:00,70131,8,San Francisco,0,0,38217.48601656620,1,,,,,1,1,,,,
211,7:07:00,7:07:00,70121,9,San Francisco,0,0,40203.00640096450,1,,,,,1,1,,,,
211,7:11:00,7:11:00,70111,10,San Francisco,0,0,42896.37874550150,1,,,,,1,1,,,,
211,7:14:00,7:14:00,70101,11,San Francisco,0,0,44885.95131015280,1,,,,,1,1,,,,
211,7:18:00,7:18:00,70091,12,San Francisco,0,0,47019.52503562110,1,,,,,1,1,,,,
211,7:21:00,7:21:00,70081,13,San Francisco,0,0,49343.94188979720,1,,,,,1,1,,,,
211,7:26:00,7:26:00,70061,14,San Francisco,0,0,53662.28649039880,1,,,,,1,1,,,,
211,7:30:00,7:30:00,70051,15,San Francisco,0,0,57812.10359586910,1,,,,,1,1,,,,
211,7:34:00,7:34:00,70041,16,San Francisco,0,0,60781.08010154510,1,,,,,1,1,,,,
211,7:41:00,7:41:00,70031,17,San Francisco,0,0,67456.26447055980,1,,,,,1,1,,,,
211,7:50:00,7:50:00,70021,18,San Francisco,0,0,72874.72814666850,1,,,,,1,1,,,,
211,7:57:00,7:57:00,70011,19,San Francisco,0,0,75397.87394674010,1,,,,,1,1,,,,
278,17:58:00,17:58:00,70012,1,Tamien,0,0,0,1,,,,,1,1,,,,
278,18:11:00,18:11:00,70042,2,Tamien,0,0,14615.55554575860,1,,,,,1,1,,,,
278,18:17:00,18:17:00,70062,3,Tamien,0,0,21730.89169626310,1,,,,,1,1,,,,
278,18:25:00,18:25:00,70112,4,Tamien,0,0,32494.77321081490,1,,,,,1,1,,,,
278,18:35:00,18:35:00,70142,5,Tamien,0,0,40663.56843062890,1,,,,,1,1,,,,
278,18:41:00,18:41:00,70162,6,Tamien,0,0,46262.98967648110,1,,,,,1,1,,,,
278,18:45:00,18:45:00,70172,7,Tamien,0,0,48274.37199116980,1,,,,,1,1,,,,
278,18:48:00,18:48:00,70192,8,Tamien,0,0,50822.64189594540,1,,,,,1,1,,,,
278,18:52:00,18:52:00,70202,9,Tamien,0,0,54762.32700690120,1,,,,,1,1,,,,
278,18:57:00,18:57:00,70212,10,Tamien,0,0,57870.74128226480,1,,,,,1,1,,,,
278,19:02:00,19:02:00,70222,11,Tamien,0,0,62183.25870241190,1,,,,,1,1,,,,
278,19:07:00,19:07:00,70232,12,Tamien,0,0,65373.20247585830,1,,,,,1,1,,,,
278,19:14:00,19:14:00,70242,13,Tamien,0,0,71262.88260734350,1,,,,,1,1,,,,
278,19:26:00,19:26:00,70262,14,Tamien,0,0,75388.17041221660,1,,,,,1,1,,,,
278,19:31:00,19:31:00,70272,15,Tamien,0,0,78276.13789032990,1,,,,,1,1,,,,
262,16:23:00,16:23:00,70012,1,San Jose Diridon,0,0,0,1,,,,,1,1,,,,
262,16:38:00,16:38:00,70052,2,San Jose Diridon,0,0,17578.29939272630,1,,,,,1,1,,,,
262,16:44:00,16:44:00,70082,3,San Jose Diridon,0,0,26040.15541218200,1,,,,,1,1,,,,
262,16:48:00,16:48:00,70092,4,San Jose Diridon,0,0,28347.64304716090,1,,,,,1,1,,,,
262,16:52:00,16:52:00,70112,5,San Jose Diridon,0,0,32495.02698663070,1,,,,,1,1,,,,
262,16:58:00,16:58:00,70132,6,San Jose Diridon,0,0,37174.41188548170,1,,,,,1,1,,,,
262,17:06:00,17:06:00,70172,7,San Jose Diridon,0,0,48276.67224897080,1,,,,,1,1,,,,
262,17:10:00,17:10:00,70192,8,San Jose Diridon,0,0,50825.11848129490,1,,,,,1,1,,,,
262,17:17:00,17:17:00,70212,9,San Jose Diridon,0,0,57871.56453379920,1,,,,,1,1,,,,
262,17:22:00,17:22:00,70222,10,San Jose Diridon,0,0,62184.69384385690,1,,,,,1,1,,,,
262,17:29:00,17:29:00,70242,11,San Jose Diridon,0,0,71255.65072316900,1,,,,,1,1,,,,
262,17:37:00,17:37:00,70262,12,San Jose Diridon,0,0,75380.97573859990,1,,,,,1,1,,,,
279,17:32:00,17:32:00,70271,1,San Francisco,0,0,0,1,,,,,1,1,,,,
279,17:40:00,17:40:00,70261,2,San Francisco,0,0,2898.26431637197,1,,,,,1,1,,,,
279,17:46:00,17:46:00,70241,3,San Francisco,0,0,7023.78917774393,1,,,,,1,1,,,,
